Абсолютный путь;Относительный путь;Класс
C:\Users\misha\second_lab\dataset\dog\0435.jpg;dataset/random_dataset/0708.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0436.jpg;dataset/random_dataset/2525.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0437.jpg;dataset/random_dataset/8001.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0438.jpg;dataset/random_dataset/0429.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0439.jpg;dataset/random_dataset/8463.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0440.jpg;dataset/random_dataset/1797.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0441.jpg;dataset/random_dataset/3757.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0442.jpg;dataset/random_dataset/4890.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0443.jpg;dataset/random_dataset/0632.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0444.jpg;dataset/random_dataset/4397.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0445.jpg;dataset/random_dataset/1410.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0446.jpg;dataset/random_dataset/2130.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0447.jpg;dataset/random_dataset/3087.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0448.jpg;dataset/random_dataset/5327.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0449.jpg;dataset/random_dataset/4475.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0450.jpg;dataset/random_dataset/4065.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0451.jpg;dataset/random_dataset/6463.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0452.jpg;dataset/random_dataset/4926.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0453.jpg;dataset/random_dataset/9959.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0454.jpg;dataset/random_dataset/2631.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0455.jpg;dataset/random_dataset/8272.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0456.jpg;dataset/random_dataset/7289.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0457.jpg;dataset/random_dataset/6456.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0458.jpg;dataset/random_dataset/9818.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0459.jpg;dataset/random_dataset/7020.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0460.jpg;dataset/random_dataset/9226.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0461.jpg;dataset/random_dataset/5966.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0462.jpg;dataset/random_dataset/6108.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0463.jpg;dataset/random_dataset/6031.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0464.jpg;dataset/random_dataset/5024.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0465.jpg;dataset/random_dataset/5485.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0466.jpg;dataset/random_dataset/7870.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0467.jpg;dataset/random_dataset/1051.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0468.jpg;dataset/random_dataset/5241.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0469.jpg;dataset/random_dataset/1454.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0470.jpg;dataset/random_dataset/9968.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0471.jpg;dataset/random_dataset/4943.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0472.jpg;dataset/random_dataset/8063.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0473.jpg;dataset/random_dataset/3746.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0474.jpg;dataset/random_dataset/3018.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0475.jpg;dataset/random_dataset/5798.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0476.jpg;dataset/random_dataset/7858.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0477.jpg;dataset/random_dataset/9072.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0478.jpg;dataset/random_dataset/1363.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0479.jpg;dataset/random_dataset/5795.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0480.jpg;dataset/random_dataset/9847.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0481.jpg;dataset/random_dataset/1214.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0482.jpg;dataset/random_dataset/9660.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0483.jpg;dataset/random_dataset/4365.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0484.jpg;dataset/random_dataset/3152.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0485.jpg;dataset/random_dataset/4424.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0486.jpg;dataset/random_dataset/2579.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0487.jpg;dataset/random_dataset/4708.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0488.jpg;dataset/random_dataset/6015.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0489.jpg;dataset/random_dataset/9298.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0490.jpg;dataset/random_dataset/5247.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0491.jpg;dataset/random_dataset/0628.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0492.jpg;dataset/random_dataset/5523.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0493.jpg;dataset/random_dataset/2564.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0494.jpg;dataset/random_dataset/6144.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0495.jpg;dataset/random_dataset/4295.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0496.jpg;dataset/random_dataset/4324.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0497.jpg;dataset/random_dataset/7312.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0498.jpg;dataset/random_dataset/3766.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0499.jpg;dataset/random_dataset/7286.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0500.jpg;dataset/random_dataset/5380.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0501.jpg;dataset/random_dataset/0956.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0502.jpg;dataset/random_dataset/4107.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0503.jpg;dataset/random_dataset/0477.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0504.jpg;dataset/random_dataset/9286.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0505.jpg;dataset/random_dataset/4650.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0506.jpg;dataset/random_dataset/2315.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0507.jpg;dataset/random_dataset/9971.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0508.jpg;dataset/random_dataset/5929.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0509.jpg;dataset/random_dataset/3427.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0510.jpg;dataset/random_dataset/0202.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0511.jpg;dataset/random_dataset/4045.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0512.jpg;dataset/random_dataset/6350.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0513.jpg;dataset/random_dataset/8446.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0514.jpg;dataset/random_dataset/7490.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0515.jpg;dataset/random_dataset/7366.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0516.jpg;dataset/random_dataset/2966.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0517.jpg;dataset/random_dataset/0551.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0518.jpg;dataset/random_dataset/2063.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0519.jpg;dataset/random_dataset/7388.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0520.jpg;dataset/random_dataset/1936.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0521.jpg;dataset/random_dataset/4928.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0522.jpg;dataset/random_dataset/6666.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0523.jpg;dataset/random_dataset/4478.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0524.jpg;dataset/random_dataset/5824.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0525.jpg;dataset/random_dataset/9257.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0526.jpg;dataset/random_dataset/0889.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0527.jpg;dataset/random_dataset/2065.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0528.jpg;dataset/random_dataset/4662.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0529.jpg;dataset/random_dataset/0253.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0530.jpg;dataset/random_dataset/6289.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0531.jpg;dataset/random_dataset/4778.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0532.jpg;dataset/random_dataset/1989.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0533.jpg;dataset/random_dataset/9492.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0534.jpg;dataset/random_dataset/3284.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0535.jpg;dataset/random_dataset/4373.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0536.jpg;dataset/random_dataset/4089.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0537.jpg;dataset/random_dataset/2470.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0538.jpg;dataset/random_dataset/7735.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0539.jpg;dataset/random_dataset/5181.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0540.jpg;dataset/random_dataset/1872.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0541.jpg;dataset/random_dataset/9428.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0542.jpg;dataset/random_dataset/2686.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0543.jpg;dataset/random_dataset/8943.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0544.jpg;dataset/random_dataset/3991.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0545.jpg;dataset/random_dataset/6421.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0546.jpg;dataset/random_dataset/6836.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0547.jpg;dataset/random_dataset/0414.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0548.jpg;dataset/random_dataset/0290.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0549.jpg;dataset/random_dataset/1641.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0550.jpg;dataset/random_dataset/8409.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0551.jpg;dataset/random_dataset/7899.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0552.jpg;dataset/random_dataset/8874.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0553.jpg;dataset/random_dataset/4012.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0554.jpg;dataset/random_dataset/2975.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0555.jpg;dataset/random_dataset/3346.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0556.jpg;dataset/random_dataset/7624.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0557.jpg;dataset/random_dataset/7612.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0558.jpg;dataset/random_dataset/1493.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0559.jpg;dataset/random_dataset/7900.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0560.jpg;dataset/random_dataset/6368.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0561.jpg;dataset/random_dataset/0950.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0562.jpg;dataset/random_dataset/6142.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0563.jpg;dataset/random_dataset/4023.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0564.jpg;dataset/random_dataset/4671.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0565.jpg;dataset/random_dataset/8726.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0566.jpg;dataset/random_dataset/6786.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0567.jpg;dataset/random_dataset/6849.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0568.jpg;dataset/random_dataset/9980.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0569.jpg;dataset/random_dataset/3959.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0570.jpg;dataset/random_dataset/6043.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0571.jpg;dataset/random_dataset/2841.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0572.jpg;dataset/random_dataset/2010.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0573.jpg;dataset/random_dataset/2655.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0574.jpg;dataset/random_dataset/9709.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0575.jpg;dataset/random_dataset/2043.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0576.jpg;dataset/random_dataset/7793.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0577.jpg;dataset/random_dataset/7575.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0578.jpg;dataset/random_dataset/5455.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0579.jpg;dataset/random_dataset/0111.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0580.jpg;dataset/random_dataset/9556.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0581.jpg;dataset/random_dataset/7014.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0582.jpg;dataset/random_dataset/4335.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0583.jpg;dataset/random_dataset/6266.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0584.jpg;dataset/random_dataset/6050.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0585.jpg;dataset/random_dataset/4586.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0586.jpg;dataset/random_dataset/3576.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0587.jpg;dataset/random_dataset/1154.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0588.jpg;dataset/random_dataset/9252.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0589.jpg;dataset/random_dataset/5385.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0590.jpg;dataset/random_dataset/1167.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0591.jpg;dataset/random_dataset/6797.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0592.jpg;dataset/random_dataset/6700.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0593.jpg;dataset/random_dataset/1739.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0594.jpg;dataset/random_dataset/3159.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0595.jpg;dataset/random_dataset/5869.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0596.jpg;dataset/random_dataset/4832.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0597.jpg;dataset/random_dataset/8640.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0598.jpg;dataset/random_dataset/3629.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0599.jpg;dataset/random_dataset/5589.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0600.jpg;dataset/random_dataset/5917.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0601.jpg;dataset/random_dataset/5648.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0602.jpg;dataset/random_dataset/1253.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0603.jpg;dataset/random_dataset/5895.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0604.jpg;dataset/random_dataset/7855.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0605.jpg;dataset/random_dataset/8231.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0606.jpg;dataset/random_dataset/6597.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0607.jpg;dataset/random_dataset/8041.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0608.jpg;dataset/random_dataset/6138.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0609.jpg;dataset/random_dataset/4440.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0610.jpg;dataset/random_dataset/4176.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0611.jpg;dataset/random_dataset/0559.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0612.jpg;dataset/random_dataset/4810.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0613.jpg;dataset/random_dataset/0577.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0614.jpg;dataset/random_dataset/1538.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0615.jpg;dataset/random_dataset/6374.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0616.jpg;dataset/random_dataset/8469.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0617.jpg;dataset/random_dataset/8103.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0618.jpg;dataset/random_dataset/7382.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0619.jpg;dataset/random_dataset/3954.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0620.jpg;dataset/random_dataset/8855.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0621.jpg;dataset/random_dataset/4418.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0622.jpg;dataset/random_dataset/1478.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0623.jpg;dataset/random_dataset/0179.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0624.jpg;dataset/random_dataset/2409.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0625.jpg;dataset/random_dataset/4242.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0626.jpg;dataset/random_dataset/4806.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0627.jpg;dataset/random_dataset/8192.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0628.jpg;dataset/random_dataset/1369.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0629.jpg;dataset/random_dataset/6464.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0630.jpg;dataset/random_dataset/0040.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0631.jpg;dataset/random_dataset/0047.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0632.jpg;dataset/random_dataset/5831.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0633.jpg;dataset/random_dataset/1145.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0634.jpg;dataset/random_dataset/3036.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0635.jpg;dataset/random_dataset/8850.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0636.jpg;dataset/random_dataset/2877.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0637.jpg;dataset/random_dataset/8391.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0638.jpg;dataset/random_dataset/6607.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0639.jpg;dataset/random_dataset/1963.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0640.jpg;dataset/random_dataset/9491.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0641.jpg;dataset/random_dataset/0053.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0642.jpg;dataset/random_dataset/7751.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0643.jpg;dataset/random_dataset/0385.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0644.jpg;dataset/random_dataset/2047.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0645.jpg;dataset/random_dataset/5142.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0646.jpg;dataset/random_dataset/7358.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0647.jpg;dataset/random_dataset/9069.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0648.jpg;dataset/random_dataset/1292.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0649.jpg;dataset/random_dataset/9547.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0650.jpg;dataset/random_dataset/8783.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0651.jpg;dataset/random_dataset/6229.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0652.jpg;dataset/random_dataset/9241.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0653.jpg;dataset/random_dataset/0908.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0654.jpg;dataset/random_dataset/2663.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0655.jpg;dataset/random_dataset/0851.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0656.jpg;dataset/random_dataset/9866.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0657.jpg;dataset/random_dataset/2310.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0658.jpg;dataset/random_dataset/0713.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0659.jpg;dataset/random_dataset/2929.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0660.jpg;dataset/random_dataset/6563.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0661.jpg;dataset/random_dataset/4537.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0662.jpg;dataset/random_dataset/1738.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0663.jpg;dataset/random_dataset/7842.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0664.jpg;dataset/random_dataset/2948.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0665.jpg;dataset/random_dataset/8714.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0666.jpg;dataset/random_dataset/4150.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0667.jpg;dataset/random_dataset/9332.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0668.jpg;dataset/random_dataset/4857.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0669.jpg;dataset/random_dataset/5288.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0670.jpg;dataset/random_dataset/4834.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0671.jpg;dataset/random_dataset/9853.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0672.jpg;dataset/random_dataset/2937.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0673.jpg;dataset/random_dataset/2241.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0674.jpg;dataset/random_dataset/2854.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0675.jpg;dataset/random_dataset/0797.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0676.jpg;dataset/random_dataset/6541.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0677.jpg;dataset/random_dataset/9972.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0678.jpg;dataset/random_dataset/8963.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0679.jpg;dataset/random_dataset/6583.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0680.jpg;dataset/random_dataset/2772.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0681.jpg;dataset/random_dataset/8028.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0682.jpg;dataset/random_dataset/2487.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0683.jpg;dataset/random_dataset/5812.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0684.jpg;dataset/random_dataset/5102.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0685.jpg;dataset/random_dataset/7942.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0686.jpg;dataset/random_dataset/3836.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0687.jpg;dataset/random_dataset/6558.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0688.jpg;dataset/random_dataset/3758.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0689.jpg;dataset/random_dataset/4509.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0690.jpg;dataset/random_dataset/3988.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0691.jpg;dataset/random_dataset/9707.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0692.jpg;dataset/random_dataset/6006.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0693.jpg;dataset/random_dataset/1508.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0694.jpg;dataset/random_dataset/5879.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0695.jpg;dataset/random_dataset/2477.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0696.jpg;dataset/random_dataset/1036.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0697.jpg;dataset/random_dataset/7397.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0698.jpg;dataset/random_dataset/6378.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0699.jpg;dataset/random_dataset/9064.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0700.jpg;dataset/random_dataset/1172.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0701.jpg;dataset/random_dataset/4788.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0702.jpg;dataset/random_dataset/6817.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0703.jpg;dataset/random_dataset/4863.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0704.jpg;dataset/random_dataset/3316.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0705.jpg;dataset/random_dataset/6107.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0706.jpg;dataset/random_dataset/8649.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0707.jpg;dataset/random_dataset/0167.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0708.jpg;dataset/random_dataset/4734.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0709.jpg;dataset/random_dataset/4057.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0710.jpg;dataset/random_dataset/4287.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0711.jpg;dataset/random_dataset/0079.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0712.jpg;dataset/random_dataset/4072.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0713.jpg;dataset/random_dataset/2411.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0714.jpg;dataset/random_dataset/8302.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0715.jpg;dataset/random_dataset/3278.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0716.jpg;dataset/random_dataset/3094.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0717.jpg;dataset/random_dataset/9464.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0718.jpg;dataset/random_dataset/5534.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0719.jpg;dataset/random_dataset/1991.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0720.jpg;dataset/random_dataset/7916.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0721.jpg;dataset/random_dataset/5438.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0722.jpg;dataset/random_dataset/8331.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0723.jpg;dataset/random_dataset/1925.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0724.jpg;dataset/random_dataset/8185.jpg;dog
C:\Users\misha\second_lab\dataset\dog\0725.jpg;dataset/random_dataset/0774.jpg;dog
